2022-01-28 14:25:18.578538 Read holding register for device ID 15 , Start address = 300 Quantity = 24
2022-01-28 14:25:23.632680  * Response 14 from device ID 15 , data = 30
2022-01-28 14:25:23.632680  * Response 15 from device ID 15 , data = 0
2022-01-28 14:25:23.632680  * Response 16 from device ID 15 , data = 0
2022-01-28 14:25:23.632680  * Response 17 from device ID 15 , data = 16
2022-01-28 14:25:23.632680  * Response 18 from device ID 15 , data = 22595
2022-01-28 14:25:23.632680  * Response 19 from device ID 15 , data = 0
2022-01-28 14:25:23.632680  * Response 20 from device ID 15 , data = 0
2022-01-28 14:25:23.632680  * Response 21 from device ID 15 , data = 13
2022-01-28 14:25:23.632680  * Response 22 from device ID 15 , data = 52064
2022-01-28 14:25:23.632680  * Response 23 from device ID 15 , data = 50
2022-01-28 14:25:23.632680  * Response 24 from device ID 15 , data = 9900
2022-01-28 14:25:28.578426 Read holding register for device ID 15 , Start address = 300 Quantity = 24
2022-01-28 14:25:28.633176  * Response 1 from device ID 15 , data = 0
2022-01-28 14:25:28.633176  * Response 2 from device ID 15 , data = 0
2022-01-28 14:25:28.633176  * Response 3 from device ID 15 , data = 128
2022-01-28 14:25:28.633176  * Response 4 from device ID 15 , data = 450
2022-01-28 14:25:28.633176  * Response 5 from device ID 15 , data = 10948
2022-01-28 14:25:28.633176  * Response 6 from device ID 15 , data = 492
2022-01-28 14:25:28.633176  * Response 7 from device ID 15 , data = 0
2022-01-28 14:25:28.633176  * Response 8 from device ID 15 , data = 2503
2022-01-28 14:25:28.633176  * Response 9 from device ID 15 , data = 0
2022-01-28 14:25:28.633176  * Response 10 from device ID 15 , data = 0
2022-01-28 14:25:28.633176  * Response 11 from device ID 15 , data = 2056
2022-01-28 14:25:28.633176  * Response 12 from device ID 15 , data = 0
2022-01-28 14:25:28.633176  * Response 13 from device ID 15 , data = 10
2022-01-28 14:25:28.633176  * Response 14 from device ID 15 , data = 30
2022-01-28 14:25:28.633176  * Response 15 from device ID 15 , data = 0
2022-01-28 14:25:28.633176  * Response 16 from device ID 15 , data = 0
2022-01-28 14:25:28.633176  * Response 17 from device ID 15 , data = 16
2022-01-28 14:25:28.633176  * Response 18 from device ID 15 , data = 22595
2022-01-28 14:25:28.633176  * Response 19 from device ID 15 , data = 0
2022-01-28 14:25:28.633176  * Response 20 from device ID 15 , data = 0
2022-01-28 14:25:28.633176  * Response 21 from device ID 15 , data = 13
2022-01-28 14:25:28.633176  * Response 22 from device ID 15 , data = 52064
2022-01-28 14:25:28.633176  * Response 23 from device ID 15 , data = 50
2022-01-28 14:25:28.633176  * Response 24 from device ID 15 , data = 9900
2022-01-28 14:25:32.802467 Read holding register for device ID 15 , Start address = 401 Quantity = 1
2022-01-28 14:25:32.802467  * Response 1 from device ID 15 , data = 255
2022-01-28 14:25:32.865376 Write multiple registers for device ID  15 , Start address = 401 Quantity = 1
2022-01-28 14:25:32.866361  * Write command 0 : ff
2022-01-28 14:25:32.866361  * Write command 1 : 0
2022-01-28 14:25:33.578860 Read holding register for device ID 15 , Start address = 300 Quantity = 24
2022-01-28 14:25:33.633668  * Response 1 from device ID 15 , data = 0
2022-01-28 14:25:33.633668  * Response 2 from device ID 15 , data = 0
2022-01-28 14:25:33.633668  * Response 3 from device ID 15 , data = 128
2022-01-28 14:25:33.633668  * Response 4 from device ID 15 , data = 450
2022-01-28 14:25:33.633668  * Response 5 from device ID 15 , data = 10948
2022-01-28 14:25:33.633668  * Response 6 from device ID 15 , data = 492
2022-01-28 14:25:33.633668  * Response 7 from device ID 15 , data = 0
2022-01-28 14:25:33.633668  * Response 8 from device ID 15 , data = 2503
2022-01-28 14:25:33.633668  * Response 9 from device ID 15 , data = 0
2022-01-28 14:25:33.633668  * Response 10 from device ID 15 , data = 0
2022-01-28 14:25:33.633668  * Response 11 from device ID 15 , data = 2056
2022-01-28 14:25:33.633668  * Response 12 from device ID 15 , data = 0
2022-01-28 14:25:33.633668  * Response 13 from device ID 15 , data = 10
2022-01-28 14:25:33.633668  * Response 14 from device ID 15 , data = 30
2022-01-28 14:25:33.633668  * Response 15 from device ID 15 , data = 0
2022-01-28 14:25:33.633668  * Response 16 from device ID 15 , data = 0
2022-01-28 14:25:33.633668  * Response 17 from device ID 15 , data = 16
2022-01-28 14:25:33.633668  * Response 18 from device ID 15 , data = 22595
2022-01-28 14:25:33.633668  * Response 19 from device ID 15 , data = 0
2022-01-28 14:25:33.633668  * Response 20 from device ID 15 , data = 0
2022-01-28 14:25:33.633668  * Response 21 from device ID 15 , data = 13
2022-01-28 14:25:33.633668  * Response 22 from device ID 15 , data = 52064
2022-01-28 14:25:33.633668  * Response 23 from device ID 15 , data = 50
2022-01-28 14:25:33.633668  * Response 24 from device ID 15 , data = 9900
2022-01-28 14:25:33.916336 Read holding register for device ID 15 , Start address = 1000 Quantity = 100
2022-01-28 14:25:34.129152  * Response 1 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 2 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 3 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 4 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 5 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 6 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 7 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 8 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 9 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 10 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 11 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 12 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 13 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 14 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 15 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 16 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 17 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 18 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 19 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 20 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 21 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 22 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 23 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 24 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 25 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 26 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 27 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 28 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 29 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 30 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 31 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 32 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 33 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 34 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 35 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 36 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 37 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 38 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 39 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 40 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 41 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 42 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 43 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 44 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 45 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 46 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 47 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 48 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 49 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 50 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 51 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 52 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 53 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 54 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 55 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 56 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 57 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 58 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 59 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 60 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 61 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 62 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 63 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 64 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 65 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 66 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 67 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 68 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 69 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 70 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 71 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 72 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 73 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 74 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 75 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 76 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 77 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 78 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 79 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 80 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 81 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 82 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 83 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 84 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 85 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 86 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 87 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 88 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 89 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 90 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 91 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 92 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 93 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 94 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 95 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 96 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 97 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 98 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 99 from device ID 15 , data = 0
2022-01-28 14:25:34.129152  * Response 100 from device ID 15 , data = 0
2022-01-28 14:25:38.579183 Read holding register for device ID 15 , Start address = 300 Quantity = 24
2022-01-28 14:25:38.632997  * Response 1 from device ID 15 , data = 0
2022-01-28 14:25:38.632997  * Response 2 from device ID 15 , data = 0
2022-01-28 14:25:38.632997  * Response 3 from device ID 15 , data = 128
2022-01-28 14:25:38.632997  * Response 4 from device ID 15 , data = 450
2022-01-28 14:25:38.632997  * Response 5 from device ID 15 , data = 10948
2022-01-28 14:25:38.632997  * Response 6 from device ID 15 , data = 492
2022-01-28 14:25:38.632997  * Response 7 from device ID 15 , data = 0
2022-01-28 14:25:38.632997  * Response 8 from device ID 15 , data = 2503
2022-01-28 14:25:38.632997  * Response 9 from device ID 15 , data = 0
2022-01-28 14:25:38.632997  * Response 10 from device ID 15 , data = 0
2022-01-28 14:25:38.632997  * Response 11 from device ID 15 , data = 2056
2022-01-28 14:25:38.632997  * Response 12 from device ID 15 , data = 0
2022-01-28 14:25:38.632997  * Response 13 from device ID 15 , data = 10
2022-01-28 14:25:38.632997  * Response 14 from device ID 15 , data = 30
2022-01-28 14:25:38.632997  * Response 15 from device ID 15 , data = 0
2022-01-28 14:25:38.632997  * Response 16 from device ID 15 , data = 0
2022-01-28 14:25:38.632997  * Response 17 from device ID 15 , data = 16
2022-01-28 14:25:38.632997  * Response 18 from device ID 15 , data = 22595
2022-01-28 14:25:38.632997  * Response 19 from device ID 15 , data = 0
2022-01-28 14:25:38.632997  * Response 20 from device ID 15 , data = 0
2022-01-28 14:25:38.632997  * Response 21 from device ID 15 , data = 13
2022-01-28 14:25:38.632997  * Response 22 from device ID 15 , data = 52064
2022-01-28 14:25:38.632997  * Response 23 from device ID 15 , data = 50
2022-01-28 14:25:38.632997  * Response 24 from device ID 15 , data = 9900
2022-01-28 14:25:43.579218 Read holding register for device ID 15 , Start address = 300 Quantity = 24
2022-01-28 14:25:43.632379  * Response 1 from device ID 15 , data = 0
2022-01-28 14:25:43.632379  * Response 2 from device ID 15 , data = 0
2022-01-28 14:25:43.632379  * Response 3 from device ID 15 , data = 128
2022-01-28 14:25:43.632379  * Response 4 from device ID 15 , data = 450
2022-01-28 14:25:43.632379  * Response 5 from device ID 15 , data = 10948
2022-01-28 14:25:43.632379  * Response 6 from device ID 15 , data = 492
2022-01-28 14:25:43.632379  * Response 7 from device ID 15 , data = 0
2022-01-28 14:25:43.632379  * Response 8 from device ID 15 , data = 2503
2022-01-28 14:25:43.632379  * Response 9 from device ID 15 , data = 0
2022-01-28 14:25:43.632379  * Response 10 from device ID 15 , data = 0
2022-01-28 14:25:43.632379  * Response 11 from device ID 15 , data = 2056
2022-01-28 14:25:43.632379  * Response 12 from device ID 15 , data = 0
2022-01-28 14:25:43.632379  * Response 13 from device ID 15 , data = 10
2022-01-28 14:25:43.632379  * Response 14 from device ID 15 , data = 30
2022-01-28 14:25:43.632379  * Response 15 from device ID 15 , data = 0
2022-01-28 14:25:43.632379  * Response 16 from device ID 15 , data = 0
2022-01-28 14:25:43.632379  * Response 17 from device ID 15 , data = 16
2022-01-28 14:25:43.632379  * Response 18 from device ID 15 , data = 22595
2022-01-28 14:25:43.632379  * Response 19 from device ID 15 , data = 0
2022-01-28 14:25:43.632379  * Response 20 from device ID 15 , data = 0
2022-01-28 14:25:43.632379  * Response 21 from device ID 15 , data = 13
2022-01-28 14:25:43.632379  * Response 22 from device ID 15 , data = 52064
2022-01-28 14:25:43.632379  * Response 23 from device ID 15 , data = 50
2022-01-28 14:25:43.632379  * Response 24 from device ID 15 , data = 9900
2022-01-28 14:25:48.579340 Read holding register for device ID 15 , Start address = 300 Quantity = 24
2022-01-28 14:25:48.632312  * Response 1 from device ID 15 , data = 0
2022-01-28 14:25:48.632312  * Response 2 from device ID 15 , data = 0
2022-01-28 14:25:48.632312  * Response 3 from device ID 15 , data = 128
2022-01-28 14:25:48.632312  * Response 4 from device ID 15 , data = 450
2022-01-28 14:25:48.632312  * Response 5 from device ID 15 , data = 10948
2022-01-28 14:25:48.632312  * Response 6 from device ID 15 , data = 492
2022-01-28 14:25:48.632312  * Response 7 from device ID 15 , data = 0
2022-01-28 14:25:48.632312  * Response 8 from device ID 15 , data = 2503
2022-01-28 14:25:48.632312  * Response 9 from device ID 15 , data = 0
2022-01-28 14:25:48.632312  * Response 10 from device ID 15 , data = 0
2022-01-28 14:25:48.632312  * Response 11 from device ID 15 , data = 2056
2022-01-28 14:25:48.632312  * Response 12 from device ID 15 , data = 0
2022-01-28 14:25:48.632312  * Response 13 from device ID 15 , data = 10
2022-01-28 14:25:48.632312  * Response 14 from device ID 15 , data = 30
2022-01-28 14:25:48.632312  * Response 15 from device ID 15 , data = 0
2022-01-28 14:25:48.632312  * Response 16 from device ID 15 , data = 0
2022-01-28 14:25:48.632312  * Response 17 from device ID 15 , data = 16
2022-01-28 14:25:48.632312  * Response 18 from device ID 15 , data = 22595
2022-01-28 14:25:48.632312  * Response 19 from device ID 15 , data = 0
2022-01-28 14:25:48.632312  * Response 20 from device ID 15 , data = 0
2022-01-28 14:25:48.632312  * Response 21 from device ID 15 , data = 13
2022-01-28 14:25:48.632312  * Response 22 from device ID 15 , data = 52064
2022-01-28 14:25:48.632312  * Response 23 from device ID 15 , data = 50
2022-01-28 14:25:48.632312  * Response 24 from device ID 15 , data = 9900
2022-01-28 14:25:53.578585 Read holding register for device ID 15 , Start address = 300 Quantity = 24
2022-01-28 14:25:53.632679  * Response 1 from device ID 15 , data = 0
2022-01-28 14:25:53.632679  * Response 2 from device ID 15 , data = 0
2022-01-28 14:25:53.632679  * Response 3 from device ID 15 , data = 128
2022-01-28 14:25:53.632679  * Response 4 from device ID 15 , data = 450
2022-01-28 14:25:53.632679  * Response 5 from device ID 15 , data = 10948
2022-01-28 14:25:53.632679  * Response 6 from device ID 15 , data = 492
2022-01-28 14:25:53.632679  * Response 7 from device ID 15 , data = 0
2022-01-28 14:25:53.632679  * Response 8 from device ID 15 , data = 2503
2022-01-28 14:25:53.632679  * Response 9 from device ID 15 , data = 0
2022-01-28 14:25:53.632679  * Response 10 from device ID 15 , data = 0
2022-01-28 14:25:53.632679  * Response 11 from device ID 15 , data = 2056
2022-01-28 14:25:53.632679  * Response 12 from device ID 15 , data = 0
2022-01-28 14:25:53.632679  * Response 13 from device ID 15 , data = 10
2022-01-28 14:25:53.632679  * Response 14 from device ID 15 , data = 30
2022-01-28 14:25:53.632679  * Response 15 from device ID 15 , data = 0
2022-01-28 14:25:53.632679  * Response 16 from device ID 15 , data = 0
2022-01-28 14:25:53.632679  * Response 17 from device ID 15 , data = 16
2022-01-28 14:25:53.632679  * Response 18 from device ID 15 , data = 22595
2022-01-28 14:25:53.632679  * Response 19 from device ID 15 , data = 0
2022-01-28 14:25:53.632679  * Response 20 from device ID 15 , data = 0
2022-01-28 14:25:53.632679  * Response 21 from device ID 15 , data = 13
2022-01-28 14:25:53.632679  * Response 22 from device ID 15 , data = 52064
2022-01-28 14:25:53.632679  * Response 23 from device ID 15 , data = 50
2022-01-28 14:25:53.632679  * Response 24 from device ID 15 , data = 9900
2022-01-28 14:25:53.916944 Read holding register for device ID 15 , Start address = 1000 Quantity = 100
2022-01-28 14:25:54.128828  * Response 1 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 2 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 3 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 4 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 5 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 6 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 7 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 8 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 9 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 10 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 11 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 12 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 13 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 14 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 15 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 16 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 17 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 18 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 19 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 20 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 21 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 22 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 23 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 24 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 25 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 26 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 27 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 28 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 29 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 30 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 31 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 32 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 33 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 34 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 35 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 36 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 37 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 38 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 39 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 40 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 41 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 42 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 43 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 44 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 45 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 46 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 47 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 48 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 49 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 50 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 51 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 52 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 53 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 54 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 55 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 56 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 57 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 58 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 59 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 60 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 61 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 62 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 63 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 64 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 65 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 66 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 67 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 68 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 69 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 70 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 71 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 72 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 73 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 74 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 75 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 76 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 77 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 78 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 79 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 80 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 81 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 82 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 83 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 84 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 85 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 86 from device ID 15 , data = 0
2022-01-28 14:25:54.128828  * Response 87 from device ID 15 , data = 0
