2022-01-29 20:05:12.461176 Read holding register for device ID 15 , Start address = 401 Quantity = 1
2022-01-29 20:05:20.291773  * Response 13 from device ID 15 , data = 60
2022-01-29 20:05:20.291773  * Response 14 from device ID 15 , data = 70
2022-01-29 20:05:20.291773  * Response 15 from device ID 15 , data = 0
2022-01-29 20:05:20.291773  * Response 16 from device ID 15 , data = 0
2022-01-29 20:05:20.291773  * Response 17 from device ID 15 , data = 16
2022-01-29 20:05:20.291773  * Response 18 from device ID 15 , data = 22741
2022-01-29 20:05:20.291773  * Response 19 from device ID 15 , data = 0
2022-01-29 20:05:20.291773  * Response 20 from device ID 15 , data = 0
2022-01-29 20:05:20.291773  * Response 21 from device ID 15 , data = 13
2022-01-29 20:05:20.291773  * Response 22 from device ID 15 , data = 52064
2022-01-29 20:05:20.291773  * Response 23 from device ID 15 , data = 90
2022-01-29 20:05:20.291773  * Response 24 from device ID 15 , data = 9900
2022-01-29 20:05:20.791741 Read holding register for device ID 15 , Start address = 1000 Quantity = 100
2022-01-29 20:05:20.995076  * Response 1 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 2 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 3 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 4 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 5 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 6 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 7 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 8 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 9 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 10 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 11 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 12 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 13 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 14 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 15 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 16 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 17 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 18 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 19 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 20 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 21 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 22 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 23 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 24 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 25 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 26 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 27 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 28 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 29 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 30 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 31 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 32 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 33 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 34 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 35 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 36 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 37 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 38 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 39 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 40 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 41 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 42 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 43 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 44 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 45 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 46 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 47 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 48 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 49 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 50 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 51 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 52 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 53 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 54 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 55 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 56 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 57 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 58 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 59 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 60 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 61 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 62 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 63 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 64 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 65 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 66 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 67 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 68 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 69 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 70 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 71 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 72 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 73 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 74 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 75 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 76 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 77 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 78 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 79 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 80 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 81 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 82 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 83 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 84 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 85 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 86 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 87 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 88 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 89 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 90 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 91 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 92 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 93 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 94 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 95 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 96 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 97 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 98 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 99 from device ID 15 , data = 0
2022-01-29 20:05:20.995076  * Response 100 from device ID 15 , data = 0
2022-01-29 20:05:25.230347 Read holding register for device ID 15 , Start address = 300 Quantity = 24
2022-01-29 20:05:25.292863  * Response 1 from device ID 15 , data = 0
2022-01-29 20:05:25.292863  * Response 2 from device ID 15 , data = 0
2022-01-29 20:05:25.292863  * Response 3 from device ID 15 , data = 128
2022-01-29 20:05:25.292863  * Response 4 from device ID 15 , data = 470
2022-01-29 20:05:25.292863  * Response 5 from device ID 15 , data = 10948
2022-01-29 20:05:25.292863  * Response 6 from device ID 15 , data = 514
2022-01-29 20:05:25.292863  * Response 7 from device ID 15 , data = 0
2022-01-29 20:05:25.292863  * Response 8 from device ID 15 , data = 8348
2022-01-29 20:05:25.292863  * Response 9 from device ID 15 , data = 0
2022-01-29 20:05:25.292863  * Response 10 from device ID 15 , data = 0
2022-01-29 20:05:25.292863  * Response 11 from device ID 15 , data = 2057
2022-01-29 20:05:25.292863  * Response 12 from device ID 15 , data = 0
2022-01-29 20:05:25.292863  * Response 13 from device ID 15 , data = 60
2022-01-29 20:05:25.292863  * Response 14 from device ID 15 , data = 70
2022-01-29 20:05:25.292863  * Response 15 from device ID 15 , data = 0
2022-01-29 20:05:25.292863  * Response 16 from device ID 15 , data = 0
2022-01-29 20:05:25.292863  * Response 17 from device ID 15 , data = 16
2022-01-29 20:05:25.292863  * Response 18 from device ID 15 , data = 22741
2022-01-29 20:05:25.292863  * Response 19 from device ID 15 , data = 0
2022-01-29 20:05:25.292863  * Response 20 from device ID 15 , data = 0
2022-01-29 20:05:25.292863  * Response 21 from device ID 15 , data = 13
2022-01-29 20:05:25.292863  * Response 22 from device ID 15 , data = 52064
2022-01-29 20:05:25.292863  * Response 23 from device ID 15 , data = 90
2022-01-29 20:05:25.292863  * Response 24 from device ID 15 , data = 9900
2022-01-29 20:05:30.232243 Read holding register for device ID 15 , Start address = 300 Quantity = 24
2022-01-29 20:05:30.294351  * Response 1 from device ID 15 , data = 0
2022-01-29 20:05:30.294351  * Response 2 from device ID 15 , data = 0
2022-01-29 20:05:30.294351  * Response 3 from device ID 15 , data = 128
2022-01-29 20:05:30.294351  * Response 4 from device ID 15 , data = 470
2022-01-29 20:05:30.294351  * Response 5 from device ID 15 , data = 10948
2022-01-29 20:05:30.294351  * Response 6 from device ID 15 , data = 514
2022-01-29 20:05:30.294351  * Response 7 from device ID 15 , data = 0
2022-01-29 20:05:30.294351  * Response 8 from device ID 15 , data = 8348
2022-01-29 20:05:30.294351  * Response 9 from device ID 15 , data = 0
2022-01-29 20:05:30.294351  * Response 10 from device ID 15 , data = 0
2022-01-29 20:05:30.294351  * Response 11 from device ID 15 , data = 2057
2022-01-29 20:05:30.294351  * Response 12 from device ID 15 , data = 0
2022-01-29 20:05:30.294351  * Response 13 from device ID 15 , data = 60
2022-01-29 20:05:30.294351  * Response 14 from device ID 15 , data = 70
2022-01-29 20:05:30.294351  * Response 15 from device ID 15 , data = 0
2022-01-29 20:05:30.294351  * Response 16 from device ID 15 , data = 0
2022-01-29 20:05:30.294351  * Response 17 from device ID 15 , data = 16
2022-01-29 20:05:30.294351  * Response 18 from device ID 15 , data = 22741
2022-01-29 20:05:30.294351  * Response 19 from device ID 15 , data = 0
2022-01-29 20:05:30.294351  * Response 20 from device ID 15 , data = 0
2022-01-29 20:05:30.294351  * Response 21 from device ID 15 , data = 13
2022-01-29 20:05:30.294351  * Response 22 from device ID 15 , data = 52064
2022-01-29 20:05:30.294351  * Response 23 from device ID 15 , data = 90
2022-01-29 20:05:30.294351  * Response 24 from device ID 15 , data = 9900
2022-01-29 20:05:35.233351 Read holding register for device ID 15 , Start address = 300 Quantity = 24
2022-01-29 20:05:35.295893  * Response 1 from device ID 15 , data = 0
2022-01-29 20:05:35.295893  * Response 2 from device ID 15 , data = 0
2022-01-29 20:05:35.295893  * Response 3 from device ID 15 , data = 128
2022-01-29 20:05:35.295893  * Response 4 from device ID 15 , data = 470
2022-01-29 20:05:35.295893  * Response 5 from device ID 15 , data = 10948
2022-01-29 20:05:35.295893  * Response 6 from device ID 15 , data = 514
2022-01-29 20:05:35.295893  * Response 7 from device ID 15 , data = 0
2022-01-29 20:05:35.295893  * Response 8 from device ID 15 , data = 8348
2022-01-29 20:05:35.295893  * Response 9 from device ID 15 , data = 0
2022-01-29 20:05:35.295893  * Response 10 from device ID 15 , data = 0
2022-01-29 20:05:35.295893  * Response 11 from device ID 15 , data = 2057
2022-01-29 20:05:35.295893  * Response 12 from device ID 15 , data = 0
2022-01-29 20:05:35.295893  * Response 13 from device ID 15 , data = 60
2022-01-29 20:05:35.295893  * Response 14 from device ID 15 , data = 70
2022-01-29 20:05:35.295893  * Response 15 from device ID 15 , data = 0
2022-01-29 20:05:35.295893  * Response 16 from device ID 15 , data = 0
2022-01-29 20:05:35.295893  * Response 17 from device ID 15 , data = 16
2022-01-29 20:05:35.295893  * Response 18 from device ID 15 , data = 22741
2022-01-29 20:05:35.295893  * Response 19 from device ID 15 , data = 0
2022-01-29 20:05:35.295893  * Response 20 from device ID 15 , data = 0
2022-01-29 20:05:35.295893  * Response 21 from device ID 15 , data = 13
2022-01-29 20:05:35.295893  * Response 22 from device ID 15 , data = 52064
2022-01-29 20:05:35.295893  * Response 23 from device ID 15 , data = 90
2022-01-29 20:05:35.295893  * Response 24 from device ID 15 , data = 9900
